id,Class_1,Class_2,Class_3,Class_4
102696,0.9130434782608696,0.08695652173913042,0.0,0.0
102697,0.7692307692307693,0.0,0.0,0.2307692307692308
102698,0.9523809523809524,0.047619047619047616,0.0,0.0
102699,0.7777777777777778,0.037037037037037035,0.0,0.1851851851851852
102700,0.9545454545454546,0.045454545454545456,0.0,0.0
102701,0.84,0.0,0.0,0.16
102702,1.0,0.0,0.0,0.0
102703,0.9523809523809524,0.0,0.047619047619047616,0.0
102704,1.0,0.0,0.0,0.0
102705,1.0,0.0,0.0,0.0
102706,1.0,0.0,0.0,0.0
102707,0.7142857142857143,0.0,0.0,0.2857142857142857
102708,1.0,0.0,0.0,0.0
102709,0.8076923076923077,0.0,0.0,0.19230769230769232
102710,0.8421052631578947,0.0,0.05263157894736842,0.10526315789473684
102711,0.8076923076923077,0.0,0.0,0.19230769230769232
102712,0.9545454545454546,0.0,0.0,0.045454545454545456
102713,0.9545454545454546,0.0,0.0,0.045454545454545456
102714,0.9523809523809524,0.0,0.0,0.047619047619047616
102715,0.9545454545454546,0.0,0.0,0.045454545454545456
102716,0.9545454545454546,0.0,0.0,0.045454545454545456
102717,0.9523809523809524,0.0,0.0,0.047619047619047616
102718,1.0,0.0,0.0,0.0
102719,0.7777777777777778,0.07407407407407407,0.0,0.14814814814814814
102720,0.95,0.0,0.0,0.05
102721,0.7647058823529411,0.0,0.05882352941176471,0.17647058823529413
102722,0.9523809523809524,0.0,0.0,0.047619047619047616
102723,0.9130434782608696,0.0,0.0,0.08695652173913042
102724,0.9130434782608696,0.08695652173913042,0.0,0.0
102725,0.5042016804197247,0.0,0.1806722693179474,0.31512605026232793
102726,0.9523809523809524,0.0,0.047619047619047616,0.0
102727,0.9130434782608696,0.08695652173913042,0.0,0.0
102728,0.9545454545454546,0.0,0.0,0.045454545454545456
102729,1.0,0.0,0.0,0.0
102730,0.9523809523809524,0.0,0.0,0.047619047619047616
102731,0.8076923076923077,0.0,0.0,0.19230769230769232
102732,1.0,0.0,0.0,0.0
102733,0.9545454545454546,0.0,0.0,0.045454545454545456
102734,0.5125000003632159,0.0,0.0,0.4874999996367842
102735,0.8076923076923077,0.0,0.0,0.19230769230769232
102736,0.8,0.0,0.0,0.2
102737,1.0,0.0,0.0,0.0
102738,0.7777777777777778,0.07407407407407407,0.0,0.14814814814814814
102739,0.9130434782608696,0.043478260869565216,0.0,0.043478260869565216
102740,1.0,0.0,0.0,0.0
102741,0.95,0.0,0.0,0.05
102742,0.9545454545454546,0.045454545454545456,0.0,0.0
102743,0.5517241379310345,0.03448275862068965,0.0,0.4137931034482759
102744,1.0,0.0,0.0,0.0
102745,0.9130434782608696,0.08695652173913042,0.0,0.0
102746,0.7777777777777778,0.0,0.0,0.2222222222222222
102747,1.0,0.0,0.0,0.0
102748,0.9523809523809524,0.047619047619047616,0.0,0.0
102749,0.5714285714285714,0.0,0.0,0.42857142857142855
102750,0.95,0.0,0.0,0.05
102751,1.0,0.0,0.0,0.0
102752,0.9545454545454546,0.0,0.0,0.045454545454545456
102753,0.9090909090909092,0.09090909090909093,0.0,0.0
102754,0.9545454545454546,0.0,0.0,0.045454545454545456
102755,0.9545454545454546,0.0,0.0,0.045454545454545456
102756,1.0,0.0,0.0,0.0
102757,0.7777777777777778,0.037037037037037035,0.0,0.1851851851851852
102758,0.8076923076923077,0.0,0.0,0.19230769230769232
102759,0.9545454545454546,0.0,0.0,0.045454545454545456
102760,0.875,0.04166666666666666,0.0,0.08333333333333333
102761,0.9545454545454546,0.0,0.0,0.045454545454545456
102762,1.0,0.0,0.0,0.0
102763,0.7361963200952324,0.0,0.042944783876197885,0.22085889602856973
102764,0.8333333333333334,0.0,0.04166666666666666,0.125
102765,1.0,0.0,0.0,0.0
102766,1.0,0.0,0.0,0.0
102767,1.0,0.0,0.0,0.0
102768,0.9545454545454546,0.045454545454545456,0.0,0.0
102769,0.9545454545454546,0.045454545454545456,0.0,0.0
102770,0.9545454545454546,0.0,0.0,0.045454545454545456
102771,0.9523809523809524,0.0,0.0,0.047619047619047616
102772,0.7777777777777778,0.0,0.0,0.2222222222222222
102773,0.9047619047619048,0.0,0.0,0.09523809523809523
102774,0.9130434782608696,0.08695652173913042,0.0,0.0
102775,0.9545454545454546,0.0,0.0,0.045454545454545456
102776,0.5042016804197247,0.0,0.1806722693179474,0.31512605026232793
102777,1.0,0.0,0.0,0.0
102778,0.9545454545454546,0.0,0.0,0.045454545454545456
102779,0.9545454545454546,0.0,0.0,0.045454545454545456
102780,1.0,0.0,0.0,0.0
102781,0.9130434782608696,0.08695652173913042,0.0,0.0
102782,0.3703703703703704,0.0,0.0,0.6296296296296297
102783,1.0,0.0,0.0,0.0
102784,1.0,0.0,0.0,0.0
102785,0.9545454545454546,0.0,0.0,0.045454545454545456
102786,1.0,0.0,0.0,0.0
102787,0.9545454545454546,0.0,0.0,0.045454545454545456
102788,0.9545454545454546,0.0,0.0,0.045454545454545456
102789,0.9444444444444444,0.0,0.0,0.05555555555555555
102790,0.8444444444444444,0.0,0.0,0.15555555555555556
102791,0.9523809523809524,0.0,0.0,0.047619047619047616
102792,0.9523809523809524,0.0,0.047619047619047616,0.0
102793,0.3225806451612903,0.06451612903225806,0.0,0.6129032258064516
102794,0.5614035087719298,0.0,0.03508771929824561,0.4035087719298245
102795,1.0,0.0,0.0,0.0
102796,1.0,0.0,0.0,0.0
102797,0.8076923076923077,0.0,0.0,0.19230769230769232
102798,0.9545454545454546,0.0,0.0,0.045454545454545456
102799,1.0,0.0,0.0,0.0
102800,0.9545454545454546,0.045454545454545456,0.0,0.0
102801,0.9302325581395348,0.02325581395348837,0.0,0.04651162790697674
102802,1.0,0.0,0.0,0.0
102803,1.0,0.0,0.0,0.0
102804,0.4216867474032549,0.0,0.0,0.5783132525967452
102805,0.7777777777777778,0.0,0.0,0.2222222222222222
102806,1.0,0.0,0.0,0.0
102807,0.9523809523809524,0.0,0.0,0.047619047619047616
102808,0.875,0.08333333333333333,0.0,0.04166666666666666
102809,0.9523809523809524,0.0,0.0,0.047619047619047616
102810,0.9545454545454546,0.045454545454545456,0.0,0.0
102811,0.9130434782608696,0.08695652173913042,0.0,0.0
102812,0.55,0.0,0.0,0.45
102813,0.9523809523809524,0.0,0.0,0.047619047619047616
102814,0.9545454545454546,0.0,0.0,0.045454545454545456
102815,0.7083333333333334,0.0,0.0,0.2916666666666667
102816,0.9545454545454546,0.0,0.0,0.045454545454545456
102817,1.0,0.0,0.0,0.0
102818,0.875,0.04166666666666666,0.0,0.08333333333333333
102819,0.8076923076923077,0.038461538461538464,0.0,0.15384615384615385
102820,0.7777777777777778,0.0,0.0,0.2222222222222222
102821,0.875,0.08333333333333333,0.0,0.04166666666666666
102822,1.0,0.0,0.0,0.0
102823,0.8076923076923077,0.0,0.0,0.19230769230769232
102824,0.7777777777777778,0.0,0.0,0.2222222222222222
102825,1.0,0.0,0.0,0.0
102826,0.9545454545454546,0.0,0.0,0.045454545454545456
102827,0.9545454545454546,0.0,0.0,0.045454545454545456
102828,1.0,0.0,0.0,0.0
102829,1.0,0.0,0.0,0.0
102830,1.0,0.0,0.0,0.0
102831,0.9545454545454546,0.0,0.0,0.045454545454545456
102832,0.9523809523809524,0.0,0.047619047619047616,0.0
102833,0.9545454545454546,0.045454545454545456,0.0,0.0
102834,1.0,0.0,0.0,0.0
102835,0.9545454545454546,0.045454545454545456,0.0,0.0
102836,1.0,0.0,0.0,0.0
102837,1.0,0.0,0.0,0.0
102838,1.0,0.0,0.0,0.0
102839,0.9523809523809524,0.0,0.0,0.047619047619047616
102840,0.9545454545454546,0.0,0.0,0.045454545454545456
102841,1.0,0.0,0.0,0.0
102842,1.0,0.0,0.0,0.0
102843,0.9545454545454546,0.0,0.0,0.045454545454545456
102844,1.0,0.0,0.0,0.0
102845,0.3636363636363637,0.0,0.0,0.6363636363636364
102846,1.0,0.0,0.0,0.0
102847,0.875,0.0,0.0,0.125
102848,0.9523809523809524,0.0,0.047619047619047616,0.0
102849,0.9545454545454546,0.0,0.0,0.045454545454545456
102850,1.0,0.0,0.0,0.0
102851,0.9545454545454546,0.0,0.0,0.045454545454545456
102852,1.0,0.0,0.0,0.0
102853,0.9523809523809524,0.0,0.0,0.047619047619047616
102854,1.0,0.0,0.0,0.0
102855,0.9130434782608696,0.08695652173913042,0.0,0.0
102856,0.8,0.0,0.0,0.2
102857,1.0,0.0,0.0,0.0
102858,1.0,0.0,0.0,0.0
102859,1.0,0.0,0.0,0.0
102860,1.0,0.0,0.0,0.0
102861,1.0,0.0,0.0,0.0
102862,0.6666666666666666,0.0,0.0,0.3333333333333333
102863,1.0,0.0,0.0,0.0
102864,0.9545454545454546,0.0,0.0,0.045454545454545456
102865,1.0,0.0,0.0,0.0
102866,0.9130434782608696,0.043478260869565216,0.0,0.043478260869565216
102867,0.9523809523809524,0.0,0.0,0.047619047619047616
102868,0.8,0.0,0.0,0.2
102869,1.0,0.0,0.0,0.0
102870,0.8076923076923077,0.0,0.0,0.19230769230769232
102871,1.0,0.0,0.0,0.0
102872,0.75,0.0,0.0,0.25
102873,1.0,0.0,0.0,0.0
102874,0.9545454545454546,0.0,0.0,0.045454545454545456
102875,0.9130434782608696,0.08695652173913042,0.0,0.0
102876,0.8,0.0,0.0,0.2
102877,0.95,0.0,0.0,0.05
102878,0.9545454545454546,0.045454545454545456,0.0,0.0
102879,0.8888888888888888,0.0,0.0,0.1111111111111111
102880,1.0,0.0,0.0,0.0
102881,1.0,0.0,0.0,0.0
102882,0.9130434782608696,0.08695652173913042,0.0,0.0
102883,1.0,0.0,0.0,0.0
102884,0.9523809523809524,0.0,0.0,0.047619047619047616
102885,0.9545454545454546,0.0,0.0,0.045454545454545456
102886,0.9130434782608696,0.08695652173913042,0.0,0.0
102887,1.0,0.0,0.0,0.0
102888,0.9130434782608696,0.0,0.0,0.08695652173913042
102889,0.9545454545454546,0.045454545454545456,0.0,0.0
102890,0.8947368421052632,0.0,0.0,0.10526315789473684
102891,1.0,0.0,0.0,0.0
102892,1.0,0.0,0.0,0.0
102893,0.7407407407407407,0.0,0.0,0.25925925925925924
102894,0.9545454545454546,0.0,0.0,0.045454545454545456
102895,0.95,0.05,0.0,0.0
102896,0.7692307692307693,0.0,0.0,0.2307692307692308
102897,1.0,0.0,0.0,0.0
102898,1.0,0.0,0.0,0.0
102899,0.6666666666666666,0.0,0.3333333333333333,0.0
102900,0.9545454545454546,0.0,0.0,0.045454545454545456
102901,0.9545454545454546,0.0,0.0,0.045454545454545456
102902,0.9545454545454546,0.045454545454545456,0.0,0.0
102903,1.0,0.0,0.0,0.0
102904,1.0,0.0,0.0,0.0
102905,0.875,0.0,0.0,0.125
102906,1.0,0.0,0.0,0.0
102907,0.9545454545454546,0.045454545454545456,0.0,0.0
102908,0.9545454545454546,0.0,0.0,0.045454545454545456
102909,0.8076923076923077,0.0,0.0,0.19230769230769232
102910,0.8076923076923077,0.0,0.0,0.19230769230769232
102911,1.0,0.0,0.0,0.0
102912,0.75,0.0,0.05,0.2
102913,0.75,0.0,0.0,0.25
102914,0.0,0.4222222222222222,0.0,0.5777777777777777
102915,0.3376623381750441,0.0,0.0,0.6623376618249558
102916,0.9545454545454546,0.0,0.0,0.045454545454545456
102917,0.8947368421052632,0.0,0.0,0.10526315789473684
102918,0.7692307692307693,0.0,0.038461538461538464,0.19230769230769232
102919,0.8333333333333334,0.0,0.0,0.16666666666666666
102920,1.0,0.0,0.0,0.0
102921,1.0,0.0,0.0,0.0
102922,0.8076923076923077,0.0,0.0,0.19230769230769232
102923,0.7142857142857143,0.0,0.0,0.2857142857142857
102924,0.5789473684210527,0.0,0.0,0.42105263157894735
102925,0.9545454545454546,0.045454545454545456,0.0,0.0
102926,0.8947368421052632,0.0,0.0,0.10526315789473684
102927,0.9545454545454546,0.0,0.0,0.045454545454545456
102928,0.9545454545454546,0.0,0.0,0.045454545454545456
102929,1.0,0.0,0.0,0.0
102930,1.0,0.0,0.0,0.0
102931,0.9545454545454546,0.0,0.0,0.045454545454545456
102932,0.9545454545454546,0.0,0.0,0.045454545454545456
102933,0.9,0.05,0.0,0.05
102934,1.0,0.0,0.0,0.0
102935,0.9545454545454546,0.0,0.0,0.045454545454545456
102936,1.0,0.0,0.0,0.0
102937,1.0,0.0,0.0,0.0
102938,1.0,0.0,0.0,0.0
102939,0.9545454545454546,0.0,0.0,0.045454545454545456
102940,0.9545454545454546,0.045454545454545456,0.0,0.0
102941,0.9545454545454546,0.045454545454545456,0.0,0.0
102942,1.0,0.0,0.0,0.0
102943,1.0,0.0,0.0,0.0
102944,0.9545454545454546,0.045454545454545456,0.0,0.0
102945,1.0,0.0,0.0,0.0
102946,0.8235294117647058,0.0392156862745098,0.0,0.13725490196078433
102947,1.0,0.0,0.0,0.0
102948,0.84,0.0,0.0,0.16
102949,0.9545454545454546,0.0,0.0,0.045454545454545456
102950,0.8333333333333334,0.0,0.04166666666666666,0.125
102951,0.9545454545454546,0.0,0.0,0.045454545454545456
102952,1.0,0.0,0.0,0.0
102953,0.9545454545454546,0.0,0.0,0.045454545454545456
102954,0.8235294117647058,0.0,0.0,0.17647058823529413
102955,0.8076923076923077,0.0,0.0,0.19230769230769232
102956,0.9545454545454546,0.0,0.0,0.045454545454545456
102957,0.9545454545454546,0.0,0.0,0.045454545454545456
102958,1.0,0.0,0.0,0.0
102959,0.8076923076923077,0.0,0.0,0.19230769230769232
102960,1.0,0.0,0.0,0.0
102961,0.9545454545454546,0.0,0.0,0.045454545454545456
102962,0.95,0.0,0.0,0.05
102963,1.0,0.0,0.0,0.0
102964,0.9333333333333332,0.0,0.0,0.06666666666666668
102965,0.875,0.0,0.0,0.125
102966,0.9545454545454546,0.0,0.0,0.045454545454545456
102967,0.9464285714855912,0.0,0.0,0.053571428514408825
102968,0.9545454545454546,0.0,0.0,0.045454545454545456
102969,0.5324675328294429,0.0,0.0,0.4675324671705571
102970,1.0,0.0,0.0,0.0
102971,1.0,0.0,0.0,0.0
102972,0.7692307692307693,0.0,0.0,0.2307692307692308
102973,0.6103896106912025,0.0,0.0,0.3896103893087976
102974,0.9523809523809524,0.0,0.0,0.047619047619047616
102975,0.31081081136593075,0.0,0.0,0.6891891886340692
102976,1.0,0.0,0.0,0.0
102977,1.0,0.0,0.0,0.0
102978,1.0,0.0,0.0,0.0
102979,1.0,0.0,0.0,0.0
102980,0.9047619047619048,0.0,0.0,0.09523809523809523
102981,1.0,0.0,0.0,0.0
102982,0.84,0.04,0.0,0.12
102983,0.95,0.0,0.0,0.05
102984,0.9130434782608696,0.08695652173913042,0.0,0.0
102985,1.0,0.0,0.0,0.0
102986,0.95,0.0,0.0,0.05
102987,0.9473684210526316,0.0,0.0,0.05263157894736842
102988,0.875,0.0,0.0,0.125
102989,0.8076923076923077,0.0,0.0,0.19230769230769232
102990,0.8,0.0,0.0,0.2
102991,1.0,0.0,0.0,0.0
102992,0.9130434782608696,0.0,0.0,0.08695652173913042
102993,0.5714285714285714,0.0,0.0,0.42857142857142855
102994,0.9545454545454546,0.045454545454545456,0.0,0.0
102995,0.8076923076923077,0.0,0.0,0.19230769230769232
102996,0.9545454545454546,0.0,0.0,0.045454545454545456
102997,0.4375000004190952,0.0,0.0,0.5624999995809048
102998,0.8333333333333334,0.05555555555555555,0.05555555555555555,0.05555555555555555
102999,1.0,0.0,0.0,0.0
103000,0.6103896106912025,0.0,0.0,0.3896103893087976
103001,0.9,0.0,0.0,0.1
103002,0.84,0.0,0.0,0.16
103003,0.9545454545454546,0.045454545454545456,0.0,0.0
103004,1.0,0.0,0.0,0.0
103005,0.9130434782608696,0.043478260869565216,0.0,0.043478260869565216
103006,1.0,0.0,0.0,0.0
103007,0.6666666666666666,0.0,0.0,0.3333333333333333
103008,0.9545454545454546,0.0,0.0,0.045454545454545456
103009,1.0,0.0,0.0,0.0
103010,0.9545454545454546,0.0,0.0,0.045454545454545456
103011,1.0,0.0,0.0,0.0
103012,0.9047619047619048,0.047619047619047616,0.0,0.047619047619047616
103013,1.0,0.0,0.0,0.0
103014,0.6625766880857091,0.0,0.042944783876197885,0.2944785280380929
103015,1.0,0.0,0.0,0.0
103016,0.9545454545454546,0.0,0.0,0.045454545454545456
103017,0.5925925925925926,0.0,0.0,0.4074074074074074
103018,0.9545454545454546,0.045454545454545456,0.0,0.0
103019,0.6896551724137931,0.03448275862068965,0.0,0.27586206896551724
103020,0.6385542171270343,0.0,0.0,0.3614457828729657
103021,1.0,0.0,0.0,0.0
103022,0.75,0.03571428571428571,0.03571428571428571,0.17857142857142858
103023,0.9130434782608696,0.08695652173913042,0.0,0.0
103024,1.0,0.0,0.0,0.0
103025,1.0,0.0,0.0,0.0
103026,0.9545454545454546,0.0,0.0,0.045454545454545456
103027,1.0,0.0,0.0,0.0
103028,1.0,0.0,0.0,0.0
103029,0.9130434782608696,0.08695652173913042,0.0,0.0
103030,0.9545454545454546,0.045454545454545456,0.0,0.0
103031,1.0,0.0,0.0,0.0
103032,0.6351351354290222,0.0,0.0,0.3648648645709778
103033,0.6363636363636364,0.0,0.0,0.3636363636363637
103034,1.0,0.0,0.0,0.0
103035,0.08333333333333333,0.0,0.75,0.16666666666666666
103036,1.0,0.0,0.0,0.0
103037,0.0018939394590221329,0.9176136354216404,0.0,0.08049242511933749
103038,0.9523809523809524,0.0,0.0,0.047619047619047616
103039,0.875,0.0,0.0,0.125
103040,0.9523809523809524,0.0,0.0,0.047619047619047616
103041,0.7692307692307693,0.0,0.0,0.2307692307692308
103042,1.0,0.0,0.0,0.0
103043,1.0,0.0,0.0,0.0
103044,0.9545454545454546,0.045454545454545456,0.0,0.0
103045,0.84,0.0,0.0,0.16
103046,1.0,0.0,0.0,0.0
103047,1.0,0.0,0.0,0.0
103048,1.0,0.0,0.0,0.0
103049,1.0,0.0,0.0,0.0
103050,0.7142857142857143,0.0,0.0,0.2857142857142857
103051,1.0,0.0,0.0,0.0
103052,0.7037037037037037,0.0,0.0,0.2962962962962963
103053,0.6896551724137931,0.0,0.0,0.3103448275862069
103054,0.8076923076923077,0.0,0.0,0.19230769230769232
103055,0.95,0.0,0.0,0.05
103056,0.8076923076923077,0.038461538461538464,0.0,0.15384615384615385
103057,0.7777777777777778,0.0,0.0,0.2222222222222222
103058,0.7083333333333334,0.0,0.0,0.2916666666666667
103059,0.9545454545454546,0.0,0.045454545454545456,0.0
103060,0.9130434782608696,0.08695652173913042,0.0,0.0
103061,1.0,0.0,0.0,0.0
103062,1.0,0.0,0.0,0.0
103063,0.8076923076923077,0.0,0.0,0.19230769230769232
103064,0.1,0.85,0.0,0.05
103065,1.0,0.0,0.0,0.0
103066,0.8076923076923077,0.0,0.0,0.19230769230769232
103067,0.28,0.0,0.2,0.52
103068,0.8076923076923077,0.038461538461538464,0.0,0.15384615384615385
103069,1.0,0.0,0.0,0.0
103070,0.9130434782608696,0.08695652173913042,0.0,0.0
103071,1.0,0.0,0.0,0.0
103072,0.9545454545454546,0.0,0.045454545454545456,0.0
103073,0.8076923076923077,0.0,0.0,0.19230769230769232
103074,0.9130434782608696,0.043478260869565216,0.0,0.043478260869565216
103075,1.0,0.0,0.0,0.0
103076,0.875,0.08333333333333333,0.0,0.04166666666666666
103077,0.95,0.0,0.0,0.05
103078,0.8,0.04,0.0,0.16
103079,1.0,0.0,0.0,0.0
103080,0.9523809523809524,0.0,0.0,0.047619047619047616
103081,0.9545454545454546,0.0,0.0,0.045454545454545456
103082,0.9545454545454546,0.0,0.0,0.045454545454545456
103083,0.8076923076923077,0.0,0.0,0.19230769230769232
103084,0.9545454545454546,0.0,0.0,0.045454545454545456
103085,0.9130434782608696,0.0,0.0,0.08695652173913042
103086,1.0,0.0,0.0,0.0
103087,1.0,0.0,0.0,0.0
103088,0.6666666666666666,0.0,0.0,0.3333333333333333
103089,1.0,0.0,0.0,0.0
103090,0.9523809523809524,0.0,0.0,0.047619047619047616
103091,0.9130434782608696,0.08695652173913042,0.0,0.0
103092,0.9545454545454546,0.0,0.0,0.045454545454545456
103093,1.0,0.0,0.0,0.0
103094,0.5925925925925926,0.0,0.0,0.4074074074074074
103095,0.8888888888888888,0.0,0.0,0.1111111111111111
103096,0.75,0.0,0.0,0.25
103097,0.9047619047619048,0.0,0.0,0.09523809523809523
103098,0.7307692307692307,0.038461538461538464,0.038461538461538464,0.19230769230769232
103099,0.9545454545454546,0.045454545454545456,0.0,0.0
103100,0.9130434782608696,0.08695652173913042,0.0,0.0
103101,0.9090909090909092,0.0,0.0,0.09090909090909093
103102,0.9545454545454546,0.045454545454545456,0.0,0.0
103103,0.9523809523809524,0.0,0.0,0.047619047619047616
103104,0.9545454545454546,0.0,0.0,0.045454545454545456
103105,0.9523809523809524,0.0,0.0,0.047619047619047616
103106,0.6060606060606061,0.0,0.0,0.3939393939393939
103107,1.0,0.0,0.0,0.0
103108,0.7241379310344828,0.0,0.0,0.27586206896551724
103109,0.6415094339622641,0.0,0.0,0.3584905660377358
103110,0.9523809523809524,0.0,0.0,0.047619047619047616
103111,1.0,0.0,0.0,0.0
103112,1.0,0.0,0.0,0.0
103113,0.5042016804197247,0.0,0.24369747937041294,0.25210084020986234
103114,1.0,0.0,0.0,0.0
103115,0.9545454545454546,0.0,0.0,0.045454545454545456
103116,0.9545454545454546,0.0,0.0,0.045454545454545456
103117,0.9545454545454546,0.0,0.0,0.045454545454545456
103118,0.9523809523809524,0.0,0.0,0.047619047619047616
103119,1.0,0.0,0.0,0.0
103120,0.9523809523809524,0.0,0.0,0.047619047619047616
103121,1.0,0.0,0.0,0.0
103122,0.8076923076923077,0.0,0.0,0.19230769230769232
103123,0.9545454545454546,0.0,0.0,0.045454545454545456
103124,1.0,0.0,0.0,0.0
103125,0.8076923076923077,0.038461538461538464,0.0,0.15384615384615385
103126,1.0,0.0,0.0,0.0
103127,1.0,0.0,0.0,0.0
103128,0.9523809523809524,0.0,0.0,0.047619047619047616
103129,0.9545454545454546,0.0,0.0,0.045454545454545456
103130,0.9,0.0,0.0,0.1
103131,0.8,0.04,0.0,0.16
103132,1.0,0.0,0.0,0.0
103133,0.8421052631578947,0.0,0.05263157894736842,0.10526315789473684
103134,0.9545454545454546,0.0,0.0,0.045454545454545456
103135,0.3376623381750441,0.0,0.0,0.6623376618249558
103136,1.0,0.0,0.0,0.0
103137,1.0,0.0,0.0,0.0
103138,0.9090909090909092,0.045454545454545456,0.045454545454545456,0.0
103139,0.9545454545454546,0.0,0.0,0.045454545454545456
103140,0.9545454545454546,0.0,0.0,0.045454545454545456
103141,0.9545454545454546,0.0,0.0,0.045454545454545456
103142,0.7692307692307693,0.0,0.038461538461538464,0.19230769230769232
103143,0.7083333333333334,0.0,0.0,0.2916666666666667
103144,0.9302325581395348,0.06976744186046513,0.0,0.0
103145,1.0,0.0,0.0,0.0
103146,0.6181818181818182,0.0,0.0,0.3818181818181817
103147,1.0,0.0,0.0,0.0
103148,0.8636363636363636,0.0,0.0,0.13636363636363635
103149,1.0,0.0,0.0,0.0
103150,1.0,0.0,0.0,0.0
103151,1.0,0.0,0.0,0.0
103152,1.0,0.0,0.0,0.0
103153,0.7777777777777778,0.0,0.037037037037037035,0.1851851851851852
103154,1.0,0.0,0.0,0.0
103155,0.7142857142857143,0.09523809523809523,0.047619047619047616,0.14285714285714285
103156,0.8695652173913043,0.043478260869565216,0.0,0.08695652173913042
103157,1.0,0.0,0.0,0.0
103158,0.9545454545454546,0.0,0.0,0.045454545454545456
103159,0.9545454545454546,0.0,0.0,0.045454545454545456
103160,0.4705882357581677,0.0,0.0,0.5294117642418323
103161,0.9523809523809524,0.0,0.0,0.047619047619047616
103162,0.5875000003073364,0.0,0.0,0.4124999996926635
103163,0.8,0.0,0.0,0.2
103164,0.9545454545454546,0.0,0.0,0.045454545454545456
103165,1.0,0.0,0.0,0.0
103166,0.9545454545454546,0.0,0.0,0.045454545454545456
103167,1.0,0.0,0.0,0.0
103168,0.8333333333333334,0.0,0.04166666666666666,0.125
103169,0.875,0.08333333333333333,0.0,0.04166666666666666
103170,0.7916666666666666,0.04166666666666666,0.0,0.16666666666666666
103171,0.7547169811320755,0.018867924528301886,0.0,0.22641509433962265
103172,0.9545454545454546,0.0,0.0,0.045454545454545456
103173,0.8076923076923077,0.0,0.0,0.19230769230769232
103174,0.5714285714285714,0.0,0.0,0.42857142857142855
103175,0.9130434782608696,0.08695652173913042,0.0,0.0
103176,0.9545454545454546,0.0,0.0,0.045454545454545456
103177,0.7142857142857143,0.0,0.0,0.2857142857142857
103178,1.0,0.0,0.0,0.0
103179,0.9767441860465116,0.02325581395348837,0.0,0.0
103180,1.0,0.0,0.0,0.0
103181,0.95,0.05,0.0,0.0
103182,0.9545454545454546,0.0,0.0,0.045454545454545456
103183,0.9545454545454546,0.045454545454545456,0.0,0.0
103184,0.9130434782608696,0.0,0.0,0.08695652173913042
103185,1.0,0.0,0.0,0.0
103186,0.9545454545454546,0.045454545454545456,0.0,0.0
103187,1.0,0.0,0.0,0.0
103188,1.0,0.0,0.0,0.0
103189,0.75,0.0,0.04166666666666666,0.20833333333333331
103190,0.9130434782608696,0.0,0.0,0.08695652173913042
103191,0.9523809523809524,0.0,0.0,0.047619047619047616
103192,0.9545454545454546,0.045454545454545456,0.0,0.0
103193,0.9130434782608696,0.08695652173913042,0.0,0.0
103194,1.0,0.0,0.0,0.0
103195,0.8076923076923077,0.0,0.0,0.19230769230769232
103196,0.9545454545454546,0.0,0.0,0.045454545454545456
103197,1.0,0.0,0.0,0.0
103198,0.9545454545454546,0.0,0.0,0.045454545454545456
103199,0.9523809523809524,0.0,0.0,0.047619047619047616
103200,0.5875000003073364,0.0,0.0,0.4124999996926635
103201,0.9130434782608696,0.08695652173913042,0.0,0.0
103202,0.9130434782608696,0.08695652173913042,0.0,0.0
103203,0.9545454545454546,0.0,0.045454545454545456,0.0
103204,0.9523809523809524,0.0,0.0,0.047619047619047616
103205,0.16666666666666666,0.0,0.0,0.8333333333333334
103206,0.8076923076923077,0.0,0.0,0.19230769230769232
103207,1.0,0.0,0.0,0.0
103208,1.0,0.0,0.0,0.0
103209,0.95,0.0,0.0,0.05
103210,0.6351351354290222,0.0,0.0,0.3648648645709778
103211,0.8636363638210888,0.0,0.0,0.13636363617891126
103212,0.7152317892087718,0.0,0.04635761438830422,0.23841059640292395
103213,1.0,0.0,0.0,0.0
103214,0.95,0.0,0.0,0.05
103215,0.8076923076923077,0.0,0.0,0.19230769230769232
103216,0.95,0.0,0.0,0.05
103217,0.9523809523809524,0.0,0.0,0.047619047619047616
103218,0.8695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216
103219,1.0,0.0,0.0,0.0
103220,1.0,0.0,0.0,0.0
103221,0.9130434782608696,0.043478260869565216,0.0,0.043478260869565216
103222,1.0,0.0,0.0,0.0
103223,0.7692307692307693,0.0,0.0,0.2307692307692308
103224,0.9523809523809524,0.0,0.0,0.047619047619047616
103225,1.0,0.0,0.0,0.0
103226,0.5042016804197247,0.0,0.1806722693179474,0.31512605026232793
103227,1.0,0.0,0.0,0.0
103228,1.0,0.0,0.0,0.0
103229,0.9545454545454546,0.0,0.0,0.045454545454545456
103230,1.0,0.0,0.0,0.0
103231,0.9130434782608696,0.0,0.0,0.08695652173913042
103232,1.0,0.0,0.0,0.0
103233,1.0,0.0,0.0,0.0
103234,0.9545454545454546,0.0,0.0,0.045454545454545456
103235,1.0,0.0,0.0,0.0
103236,0.9090909090909092,0.09090909090909093,0.0,0.0
103237,1.0,0.0,0.0,0.0
103238,1.0,0.0,0.0,0.0
103239,1.0,0.0,0.0,0.0
103240,0.8076923076923077,0.0,0.0,0.19230769230769232
103241,0.8,0.0,0.0,0.2
103242,1.0,0.0,0.0,0.0
103243,0.7142857142857143,0.0,0.0,0.2857142857142857
